sample_id,akkermansia,alistipes,bacteroides,bifidobacterium,faecalibacterium,lactobacillus,prevotella,roseburia
10317.000073297,10.0,1.0,2870.0,2.0,270.0,0.0,188.0,3.0
10317.000073789,11716.0,0.0,3348.0,792.0,195.0,0.0,106.0,29.0
10317.000058761,9.0,32.0,1919.0,173.0,1097.0,3.0,366.0,38.0
10317.000058376,551.0,18.0,16519.0,34.0,2107.0,2.0,7.0,59.0
10317.000071611,146.0,2.0,4636.0,605.0,398.0,10.0,25.0,17.0
10317.000072274,113.0,0.0,20523.0,1.0,1858.0,0.0,18.0,242.0
10317.000068479,25.0,2.0,1100.0,35.0,252.0,0.0,511.0,4.0
10317.000070834,114.0,1.0,6355.0,3.0,1053.0,0.0,9.0,7.0
10317.000038337,4.0,17.0,3547.0,178.0,1296.0,14.0,13.0,23.0
10317.000033390,122.0,8.0,1481.0,238.0,122.0,0.0,852.0,31.0
10317.000022090,5.0,3.0,10912.0,5.0,2570.0,0.0,4.0,9.0
10317.000017666,22.0,8.0,1387.0,2.0,1447.0,0.0,2.0,22.0
10317.000046878,256.0,1.0,21944.0,644.0,3841.0,0.0,33.0,193.0
10317.000031204,162.0,65.0,76071.0,6896.0,12736.0,13.0,2456.0,193.0
10317.000046178,3.0,0.0,1534.0,63.0,690.0,0.0,1.0,217.0
10317.000013787,134.0,3.0,925.0,270.0,219.0,1.0,146.0,6.0
10317.000033274,10.0,1.0,7791.0,1068.0,1245.0,7.0,6.0,64.0
10317.000071896,4.0,0.0,7163.0,368.0,2547.0,2.0,123.0,49.0
10317.000039729,13.0,3.0,16594.0,6.0,2306.0,7.0,13.0,376.0
10317.000048315,23.0,2.0,3037.0,73.0,68.0,1.0,124.0,5.0
10317.000031295,133.0,36.0,1201.0,0.0,1954.0,0.0,1559.0,179.0
10317.000052453,0.0,0.0,773.0,19.0,716.0,0.0,32.0,62.0
10317.000071443,32.0,1.0,23454.0,23.0,1072.0,0.0,74.0,17.0
10317.000004141,68.0,13.0,5835.0,115.0,818.0,0.0,17.0,22.0
10317.000072434,2.0,20.0,6989.0,58.0,3848.0,0.0,904.0,124.0
10317.000058413,119.0,10.0,1560.0,0.0,16.0,2.0,7.0,4.0
10317.000038068,0.0,1.0,5079.0,217.0,2382.0,0.0,10.0,46.0
10317.000033480,7.0,0.0,8737.0,109.0,1999.0,29.0,7.0,216.0
10317.000067483,3.0,0.0,1244.0,151.0,195.0,0.0,31802.0,36.0
10317.000026509,0.0,0.0,9.0,6.0,0.0,0.0,4.0,0.0
10317.000009715,0.0,0.0,10.0,0.0,1.0,0.0,83.0,0.0
10317.000072585,10.0,0.0,606.0,4.0,161.0,0.0,6.0,3.0
10317.000073323,9.0,0.0,3276.0,279.0,993.0,2.0,312.0,15.0
10317.000074544,1030.0,0.0,407.0,26038.0,311.0,12.0,201.0,21.0
10317.000021969,0.0,0.0,239.0,74.0,0.0,42.0,159.0,0.0
10317.000031134,4.0,0.0,25284.0,2761.0,12111.0,5.0,10.0,78.0
10317.000011951,9.0,0.0,1233.0,0.0,438.0,7.0,2649.0,38.0
10317.000002825,1.0,2.0,3692.0,5.0,436.0,0.0,2.0,10.0
10317.000058732,84.0,1.0,2214.0,0.0,3192.0,2.0,5.0,42.0
10317.000047576,3.0,0.0,25.0,899.0,105.0,2.0,11.0,19.0
10317.000069641,4.0,0.0,1447.0,0.0,287.0,0.0,4.0,6.0
10317.000073752,12.0,0.0,13417.0,878.0,2970.0,2.0,71.0,477.0
10317.000058803,13033.0,5.0,9205.0,42.0,2390.0,9.0,22.0,25.0
10317.000072294,1.0,0.0,197.0,40.0,167.0,2.0,6.0,1.0
10317.000044571,3.0,0.0,93.0,0.0,102.0,0.0,196.0,1.0
10317.000069204,0.0,0.0,7850.0,31.0,791.0,0.0,5.0,701.0
10317.000063073,8.0,1.0,40.0,0.0,39.0,0.0,9.0,5.0
10317.000018408,68.0,0.0,1227.0,0.0,10.0,0.0,112.0,0.0
10317.000028748,3.0,0.0,8560.0,0.0,3062.0,0.0,10.0,141.0
10317.000058766,93.0,0.0,1830.0,249.0,177.0,4.0,49.0,30.0
10317.000005733,54.0,10.0,4275.0,4.0,189.0,0.0,1245.0,47.0
10317.000013244,174.0,0.0,7883.0,2.0,310.0,2.0,0.0,37.0
10317.000036943,0.0,0.0,3558.0,23.0,1590.0,4.0,3.0,71.0
10317.000022674,68.0,1.0,2181.0,12.0,142.0,0.0,773.0,6.0
10317.000079372,56.0,3.0,1245.0,152.0,30.0,0.0,120.0,6.0
10317.000082550,2.0,0.0,4126.0,2.0,5.0,0.0,31.0,71.0
10317.000051172,133.0,1.0,8038.0,19.0,949.0,0.0,3851.0,516.0
10317.000029613,6.0,0.0,6097.0,459.0,15.0,0.0,24.0,16.0
10317.000001712,50.0,12.0,3727.0,2.0,690.0,0.0,9.0,62.0
10317.000074244,4.0,1.0,4453.0,0.0,288.0,34.0,150.0,24.0
10317.000079404,8.0,2.0,1831.0,1.0,276.0,2.0,13605.0,13.0
10317.000016449,16.0,1.0,2283.0,409.0,1787.0,2.0,2.0,113.0
10317.000022999,2600.0,2.0,37745.0,56.0,3178.0,2.0,47.0,1514.0
10317.000031303,3.0,0.0,801.0,5.0,280.0,0.0,24.0,3.0
10317.000012335,1126.0,0.0,25034.0,33.0,3426.0,3.0,27.0,232.0
10317.000028655,0.0,0.0,2157.0,13.0,1549.0,0.0,2148.0,78.0
10317.000030166,32.0,38.0,10562.0,3.0,893.0,0.0,16.0,23.0
10317.000001908,33.0,3.0,302.0,2131.0,121.0,4.0,1.0,97.0
10317.000020398,420.0,5.0,671.0,16.0,581.0,10.0,2019.0,2.0
10317.000017133,456.0,6.0,5586.0,141.0,677.0,0.0,4.0,5.0
10317.000036394,4.0,0.0,3921.0,604.0,2248.0,139.0,400.0,62.0
10317.000067508,1064.0,0.0,11409.0,15.0,175.0,4.0,100.0,51.0
10317.000069265,607.0,4.0,6469.0,25.0,329.0,1.0,25.0,78.0
10317.000059979,5178.0,2.0,27689.0,4399.0,10.0,0.0,71.0,36.0
10317.000046604,15.0,0.0,248.0,286.0,12.0,4.0,5.0,10.0
10317.000030053,1334.0,3.0,4907.0,85.0,463.0,0.0,1957.0,14.0
10317.000028968,18.0,6.0,12331.0,74.0,6296.0,3.0,392.0,883.0
10317.000058509,151.0,0.0,3278.0,473.0,1355.0,3.0,6.0,9.0
10317.000066558,47.0,0.0,10928.0,536.0,2328.0,4.0,57.0,143.0
10317.000013217,2.0,0.0,4696.0,89.0,20.0,1.0,3.0,0.0
10317.000031380,0.0,0.0,160.0,14.0,6.0,0.0,306.0,0.0
10317.000053356,3.0,0.0,87.0,251.0,26.0,9.0,1.0,4.0
10317.000001446,0.0,0.0,4836.0,0.0,52.0,0.0,0.0,15.0
10317.000014660,341.0,0.0,1258.0,2454.0,6167.0,1.0,3325.0,72.0
10317.000027274,4.0,31.0,20892.0,3.0,6459.0,0.0,23.0,302.0
10317.000051129,1.0,0.0,663.0,737.0,2112.0,188.0,3.0,120.0
10317.000029488,336.0,2.0,7722.0,59.0,5030.0,9.0,20.0,3373.0
10317.000030081,2.0,297.0,8499.0,713.0,1691.0,66.0,68.0,657.0
10317.000001535,9.0,0.0,2549.0,10.0,1352.0,2.0,10.0,120.0
10317.000066593,1.0,1.0,317.0,169.0,37.0,3.0,15.0,6.0
10317.000058429,1.0,0.0,78.0,10276.0,8.0,2903.0,15.0,3.0
10317.000069792,11.0,31.0,2361.0,124.0,570.0,0.0,48.0,13.0
10317.000030377,0.0,0.0,2.0,460.0,1195.0,0.0,1.0,39.0
10317.000068080,136.0,0.0,32079.0,3575.0,2107.0,16.0,40.0,882.0
10317.000039650,1.0,0.0,16216.0,773.0,2416.0,2.0,42.0,401.0
10317.000068156,1.0,7.0,19745.0,83.0,4697.0,0.0,12.0,758.0
10317.000036112,0.0,0.0,910.0,715.0,255.0,113.0,18710.0,18.0
10317.000046344,158.0,6.0,2085.0,123.0,571.0,0.0,10.0,91.0
10317.000070836,10.0,1.0,14119.0,0.0,1451.0,1.0,32.0,522.0
10317.000039562,138.0,1.0,3817.0,3.0,565.0,4.0,219.0,104.0
10317.000073888,15.0,0.0,125.0,5.0,71.0,0.0,31.0,1.0
10317.000009667,2.0,0.0,16419.0,4.0,3690.0,1.0,13.0,1115.0
10317.000038363,3.0,0.0,7.0,3.0,3.0,2.0,1375.0,0.0
10317.000058357,1984.0,35.0,6788.0,717.0,226.0,2.0,1.0,17.0
10317.000058819,158.0,0.0,457.0,13.0,5.0,1.0,13.0,0.0
10317.000073590,11.0,1.0,9199.0,268.0,1552.0,0.0,7.0,2.0
10317.000017123,890.0,0.0,4322.0,108.0,3157.0,8.0,5122.0,208.0
10317.000054081,3.0,0.0,2908.0,0.0,96.0,0.0,0.0,30.0
10317.000046190,1.0,3.0,3981.0,492.0,5008.0,0.0,32.0,155.0
10317.000009495,1087.0,0.0,7325.0,1.0,566.0,5.0,1367.0,14.0
10317.000054310,1.0,5.0,203.0,1.0,18.0,3.0,1.0,2.0
10317.000052456,357.0,1.0,315.0,12.0,27.0,1.0,1.0,2.0
10317.000071395,13.0,12.0,897.0,2.0,184.0,0.0,3.0,3.0
10317.000013623,1020.0,0.0,34002.0,1.0,1581.0,1.0,8.0,26.0
10317.000036099,4.0,0.0,573.0,228.0,1439.0,0.0,158.0,414.0
10317.000031301,516.0,0.0,40267.0,712.0,2419.0,2.0,181.0,11.0
10317.000012662,0.0,0.0,21.0,0.0,1.0,1.0,5138.0,1.0
10317.000074646,134.0,0.0,785.0,28853.0,2400.0,24.0,38.0,48.0
10317.000036123,74.0,4.0,5151.0,135.0,1480.0,0.0,6.0,11.0
10317.000060266,20.0,83.0,6786.0,20.0,108.0,3.0,17.0,3.0
10317.000071552,8.0,3.0,2299.0,22.0,712.0,10.0,9.0,125.0
10317.000034235,106.0,22.0,411.0,270.0,39.0,42.0,58.0,20.0
10317.000068045,1818.0,21.0,15285.0,2.0,5.0,0.0,22.0,4.0
10317.000028127,1337.0,10.0,1444.0,713.0,4246.0,430.0,16554.0,121.0
10317.000046976,95.0,4.0,20928.0,680.0,1818.0,0.0,92.0,206.0
10317.000068345,2.0,0.0,38.0,39.0,6.0,6.0,3.0,3.0
10317.000015069,177.0,11.0,8547.0,41.0,326.0,0.0,3559.0,102.0
10317.000020576,3.0,0.0,7788.0,5568.0,87.0,20.0,7.0,47.0
10317.000035345,11.0,46.0,33413.0,29.0,210.0,10.0,72.0,143.0
10317.000060328,29.0,1.0,4656.0,78.0,512.0,3.0,25.0,426.0
10317.000069318,23.0,1.0,659.0,1654.0,1758.0,18.0,520.0,160.0
10317.000030443,97.0,10.0,8387.0,492.0,1254.0,0.0,34.0,472.0
10317.000030247,8.0,0.0,47.0,323.0,12.0,369.0,100363.0,3.0
10317.000067540,42.0,0.0,1913.0,35.0,1080.0,0.0,11252.0,33.0
10317.000066675,14.0,0.0,1744.0,4.0,545.0,1.0,13.0,86.0
10317.000047042,5.0,5.0,30687.0,470.0,2246.0,19.0,103.0,254.0
10317.000036716,49.0,14.0,19953.0,139.0,579.0,0.0,14.0,22.0
10317.000065697,967.0,0.0,2849.0,700.0,196.0,6.0,29.0,68.0
10317.000033751,8.0,22.0,30806.0,111.0,2381.0,2.0,46.0,367.0
10317.000023826,46.0,0.0,2611.0,7.0,1865.0,8.0,22.0,115.0
10317.000058706,457.0,0.0,411.0,17.0,15.0,0.0,17.0,4.0
10317.000030116,36.0,38.0,11879.0,16.0,1204.0,1.0,46.0,56.0
10317.000028962,133.0,139.0,67835.0,586.0,5120.0,3.0,36.0,1681.0
10317.000023573,593.0,60.0,46318.0,12.0,92.0,0.0,43.0,102.0
10317.000026136,841.0,1.0,3229.0,82.0,2707.0,0.0,22.0,444.0
10317.000031871,49.0,5.0,360.0,255.0,223.0,39.0,45.0,7.0
10317.000023816,2.0,0.0,7.0,4.0,1.0,2.0,12.0,1.0
10317.000009449,58.0,4.0,1735.0,0.0,3087.0,5.0,6.0,2254.0
10317.000036938,0.0,0.0,1438.0,258.0,1369.0,7.0,1774.0,7.0
10317.000005693,2.0,2.0,2101.0,0.0,406.0,0.0,32.0,123.0
10317.000001936,5.0,11.0,8309.0,183.0,3341.0,49.0,1027.0,90.0
10317.000022117,1.0,6.0,1651.0,5.0,53.0,0.0,0.0,9.0
10317.000033781,101.0,3.0,15746.0,6.0,5393.0,3.0,33.0,140.0
10317.000027903,1136.0,139.0,7310.0,3955.0,5988.0,1.0,308.0,40.0
10317.000084372,26.0,1.0,21228.0,12.0,4201.0,0.0,44.0,1140.0
10317.000063081,75.0,0.0,3245.0,4.0,387.0,4.0,623.0,15.0
10317.000028294,4.0,1.0,209.0,8.0,38.0,1.0,88.0,4.0
10317.000062141,26.0,1.0,10609.0,2274.0,10640.0,0.0,19.0,330.0
10317.000065814,38.0,15.0,7471.0,8.0,835.0,0.0,53.0,191.0
10317.000069710,1.0,0.0,8024.0,616.0,4.0,0.0,9.0,104.0
10317.000029372,1.0,2.0,174.0,36.0,9.0,3.0,22419.0,8.0
10317.000068684,1682.0,5.0,10973.0,95.0,249.0,396.0,3609.0,13.0
10317.000030409,18.0,0.0,33250.0,461.0,3025.0,254.0,22171.0,42.0
10317.000046200,103.0,5.0,2577.0,149.0,2662.0,1.0,6.0,22.0
10317.000072406,950.0,1.0,20790.0,87.0,2457.0,5.0,38.0,32.0
10317.000054194,353.0,20.0,7888.0,151.0,138.0,2.0,25.0,12.0
10317.000069670,13.0,12.0,20344.0,71.0,2037.0,0.0,241.0,5.0
10317.000007461,0.0,4.0,6520.0,0.0,1130.0,1.0,438.0,276.0
10317.000068172,27.0,66.0,16819.0,176.0,3777.0,1.0,24.0,1429.0
10317.000046875,424.0,0.0,22263.0,238.0,819.0,0.0,81.0,181.0
10317.000065512,114.0,1.0,1039.0,125.0,197.0,0.0,843.0,6.0
10317.000033327,1.0,0.0,429.0,3.0,107.0,2.0,1468.0,1.0
10317.000011973,2.0,14.0,9053.0,7.0,1734.0,9.0,8725.0,347.0
10317.000033710,10.0,0.0,119.0,28.0,17.0,4.0,453.0,11.0
10317.000002749,884.0,0.0,3891.0,58.0,2006.0,15.0,3495.0,229.0
10317.000030048,9.0,121.0,14313.0,28.0,5105.0,0.0,11518.0,621.0
10317.000071416,1783.0,3.0,18006.0,571.0,5.0,1.0,8.0,70.0
10317.000071932,1.0,0.0,7327.0,21.0,1.0,7.0,11.0,6.0
10317.000074839,23.0,0.0,37.0,69.0,6.0,259.0,218.0,2.0
10317.000015923,45.0,0.0,5342.0,117.0,1636.0,0.0,3.0,516.0
10317.000027853,94.0,3.0,1556.0,37.0,106.0,3.0,4.0,5.0
10317.000047025,9.0,14.0,25792.0,1169.0,4567.0,11.0,78.0,236.0
10317.000012303,28.0,8.0,5192.0,4.0,1048.0,5.0,1100.0,36.0
10317.000014289,108.0,0.0,5649.0,118.0,4095.0,0.0,25.0,83.0
10317.000069300,653.0,0.0,8554.0,141.0,523.0,0.0,16.0,44.0
10317.000031465,5.0,30.0,24255.0,26.0,1465.0,1.0,27.0,1325.0
10317.000033748,1.0,16.0,1537.0,68.0,414.0,37.0,4351.0,8.0
10317.000028717,1456.0,19.0,13560.0,0.0,14840.0,1.0,1898.0,76.0
10317.000038034,0.0,0.0,14049.0,0.0,1308.0,9.0,7.0,234.0
10317.000023623,3407.0,27.0,1404.0,640.0,1896.0,5.0,53.0,13.0
10317.000058877,66.0,52.0,5061.0,330.0,593.0,2.0,2463.0,2.0
10317.000050048,3275.0,0.0,18829.0,48.0,722.0,0.0,24.0,56.0
10317.000023862,1611.0,0.0,11078.0,384.0,4209.0,3.0,28.0,215.0
10317.000001755,1.0,6.0,6352.0,1715.0,4034.0,0.0,10.0,71.0
10317.000036061,2468.0,15.0,8593.0,27.0,40.0,8.0,243.0,28.0
10317.000031533,34.0,7.0,4929.0,28.0,59.0,34.0,70.0,24.0
10317.000074585,105.0,25.0,390.0,1020.0,6412.0,40.0,139.0,41.0
10317.000010555,0.0,4.0,4754.0,0.0,374.0,0.0,12.0,49.0
10317.000040387,0.0,0.0,7207.0,6.0,4768.0,2.0,324.0,127.0
10317.000028810,5.0,0.0,2158.0,81.0,687.0,0.0,13.0,76.0
10317.000060012,3.0,0.0,14463.0,1.0,3746.0,11.0,1911.0,438.0
10317.000058969,16.0,0.0,7992.0,2.0,749.0,0.0,13.0,12.0
10317.000038453,6742.0,16.0,10015.0,103.0,729.0,0.0,319.0,5.0
10317.000031442,1.0,0.0,31.0,4.0,2.0,54.0,3.0,1.0
10317.000072273,9.0,2.0,4680.0,109.0,58.0,0.0,13.0,7.0
10317.000003820,58.0,17.0,1622.0,7.0,448.0,9.0,47.0,39.0
10317.000023322,1.0,0.0,3389.0,1.0,361.0,0.0,661.0,76.0
10317.000007466,0.0,16.0,4491.0,0.0,2947.0,0.0,0.0,140.0
10317.000042025,1.0,11.0,4669.0,2.0,466.0,0.0,255.0,2.0
10317.000033470,0.0,0.0,7.0,0.0,5.0,4.0,5.0,0.0
10317.000031326,38.0,0.0,7093.0,144.0,163.0,72.0,15.0,38.0
10317.000012417,86.0,3.0,4439.0,5.0,859.0,1.0,18.0,55.0
10317.000015181,0.0,0.0,116.0,5.0,10.0,1.0,40059.0,2.0
10317.000012228,70.0,43.0,4563.0,1.0,1075.0,0.0,7.0,11.0
10317.000031273,14.0,0.0,9400.0,4.0,708.0,0.0,60.0,68.0
10317.000068405,419.0,1.0,2994.0,55.0,1003.0,0.0,3.0,4.0
10317.000032781,0.0,8.0,3458.0,1.0,2455.0,6.0,1746.0,119.0
10317.000072099,978.0,1.0,942.0,632.0,231.0,0.0,6.0,46.0
10317.000007037,0.0,6.0,6507.0,0.0,1065.0,0.0,4.0,249.0
10317.000031270,306.0,0.0,1713.0,39.0,1582.0,11.0,61.0,328.0
10317.000031364,10.0,0.0,10745.0,5486.0,44528.0,8.0,225.0,20.0
10317.000072590,46.0,0.0,1437.0,4.0,20.0,2.0,8.0,5.0
10317.000074588,58.0,17.0,1681.0,975.0,8436.0,11.0,534.0,75.0
10317.000017366,33.0,5.0,4018.0,46.0,114.0,127.0,2.0,14.0
10317.000069410,6.0,25.0,1711.0,6649.0,11.0,0.0,17.0,1.0
10317.000082542,156.0,10.0,6063.0,121.0,2078.0,0.0,4.0,13.0
10317.000014194,548.0,28.0,69562.0,240.0,16148.0,3.0,72.0,7025.0
10317.000023549,215.0,0.0,1228.0,205.0,5882.0,11.0,22.0,269.0
10317.000032857,362.0,69.0,6264.0,97.0,1009.0,1.0,0.0,59.0
10317.000036927,0.0,0.0,6771.0,2.0,2247.0,0.0,25.0,761.0
10317.000033714,6440.0,121.0,25446.0,98.0,1209.0,112.0,157.0,319.0
10317.000029516,8.0,750.0,28764.0,1995.0,956.0,7.0,55.0,25.0
10317.000068346,3.0,0.0,1539.0,0.0,242.0,0.0,2131.0,11.0
10317.000084413,5.0,0.0,78.0,6.0,24.0,1.0,13.0,10.0
10317.000002952,4279.0,9.0,4233.0,16.0,246.0,0.0,20.0,3.0
10317.000058906,564.0,0.0,3120.0,1.0,484.0,3.0,187.0,9.0
10317.000031899,1.0,0.0,7.0,1.0,2.0,81.0,1472.0,0.0
10317.000030019,115.0,0.0,14069.0,638.0,5677.0,6.0,2671.0,103.0
10317.000023961,290.0,28.0,18945.0,177.0,1740.0,1.0,33.0,184.0
10317.000033383,14.0,0.0,1216.0,39.0,895.0,0.0,6214.0,97.0
10317.000009178,6.0,6.0,2019.0,1.0,597.0,11.0,218.0,49.0
10317.000029511,18.0,0.0,13099.0,84.0,4247.0,2.0,5241.0,9.0
10317.000017701,2.0,53.0,15285.0,129.0,1611.0,1.0,43.0,37.0
10317.000033053,309.0,20.0,2486.0,2.0,48.0,0.0,20.0,12.0
10317.000066629,28.0,0.0,593.0,49.0,102.0,0.0,33.0,12.0
10317.000072544,360.0,58.0,8704.0,181.0,861.0,5.0,3234.0,127.0
10317.000045011,114.0,1.0,5357.0,140.0,2119.0,0.0,28.0,63.0
10317.000058755,6534.0,12.0,2206.0,8.0,859.0,0.0,46.0,218.0
10317.000011982,446.0,0.0,1605.0,0.0,282.0,0.0,3.0,54.0
10317.000017406,1.0,0.0,45.0,2.0,2.0,0.0,5.0,4.0
10317.000058899,204.0,106.0,8030.0,23.0,627.0,15.0,1671.0,32.0
10317.000023413,7.0,2.0,2370.0,2.0,6323.0,0.0,1.0,709.0
10317.000010917,653.0,0.0,2231.0,16.0,622.0,0.0,6.0,47.0
10317.000065528,69.0,1.0,7414.0,0.0,1900.0,4.0,105.0,334.0
10317.000047779,14.0,0.0,1505.0,269.0,679.0,5.0,3.0,7.0
10317.000013848,2.0,0.0,3745.0,4.0,3.0,0.0,7.0,0.0
10317.000059972,127.0,7.0,12931.0,1107.0,2021.0,8.0,18.0,30.0
10317.000046901,5.0,0.0,24441.0,190.0,2029.0,0.0,7.0,312.0
10317.000016317,59.0,9.0,17607.0,38.0,2042.0,7.0,2538.0,446.0
10317.000016405,94.0,0.0,8526.0,4.0,2698.0,0.0,7.0,250.0
10317.000034127,1.0,0.0,3624.0,946.0,2524.0,4.0,23.0,174.0
10317.000040160,235.0,0.0,504.0,4.0,36.0,0.0,0.0,1.0
10317.000021234,41.0,0.0,486.0,81.0,12744.0,1.0,46.0,9.0
10317.000020489,11.0,0.0,194.0,9.0,74.0,0.0,0.0,0.0
10317.000026510,11575.0,10.0,5059.0,3.0,5841.0,4.0,34.0,56.0
10317.000028166,3045.0,75.0,20906.0,48.0,9693.0,0.0,169.0,132.0
10317.000046906,7.0,0.0,18538.0,118.0,924.0,0.0,4.0,97.0
10317.000037594,29.0,0.0,9383.0,12.0,442.0,6.0,1026.0,72.0
10317.000023697,7.0,0.0,3601.0,1640.0,164.0,74.0,11.0,73.0
10317.000046869,408.0,2.0,21439.0,955.0,3702.0,0.0,26.0,112.0
10317.000029271,22037.0,5.0,63012.0,120.0,4546.0,31.0,410.0,88.0
10317.000073401,8.0,0.0,40.0,0.0,12.0,60.0,8000.0,3.0
10317.000013736,199.0,3.0,8135.0,2125.0,3929.0,116.0,81.0,80.0
10317.000041536,651.0,23.0,6696.0,642.0,1236.0,6.0,80.0,67.0
10317.000015886,95.0,53.0,13529.0,41.0,2032.0,0.0,18.0,47.0
10317.000013105,0.0,0.0,1478.0,0.0,663.0,0.0,1.0,24.0
10317.000036107,209.0,35.0,19009.0,92.0,4178.0,1.0,84.0,306.0
10317.000028749,2116.0,3.0,13511.0,4.0,816.0,0.0,108.0,12.0
10317.000046378,106.0,0.0,1131.0,22.0,256.0,0.0,4.0,8.0
10317.000053496,2.0,0.0,4849.0,38.0,1073.0,0.0,2.0,303.0
10317.000073881,4.0,0.0,12104.0,416.0,830.0,0.0,7.0,1.0
10317.000047611,42.0,1.0,7388.0,248.0,1180.0,4.0,366.0,157.0
10317.000038343,1460.0,0.0,11775.0,2.0,694.0,0.0,27.0,57.0
10317.000048330,55.0,0.0,4745.0,1753.0,1123.0,258.0,4.0,43.0
10317.000067613,1.0,0.0,18617.0,178.0,59.0,184.0,283.0,125.0
10317.000040330,4.0,2.0,1670.0,0.0,1118.0,0.0,2.0,20.0
10317.000082587,4039.0,0.0,2697.0,21.0,831.0,1.0,493.0,10.0
10317.000051191,0.0,1.0,1163.0,16.0,41.0,0.0,1.0,2.0
10317.000052147,50.0,4.0,3465.0,22.0,820.0,1.0,42.0,61.0
10317.000033227,0.0,10.0,5384.0,87.0,196.0,1.0,0.0,48.0
10317.000048275,0.0,2.0,1991.0,124.0,1584.0,1.0,1417.0,58.0
10317.000004614,1.0,0.0,2580.0,5.0,5.0,2.0,2.0,0.0
10317.000046415,15.0,2.0,7209.0,969.0,1279.0,4.0,31.0,102.0
10317.000066503,9.0,0.0,162.0,1.0,41.0,3.0,2.0,6.0
10317.000050200,330.0,12.0,706.0,1.0,296.0,2.0,83.0,207.0
10317.000058781,43.0,1.0,11399.0,38.0,1701.0,0.0,52.0,27.0
10317.000059181,4627.0,2.0,6127.0,73.0,1403.0,0.0,4.0,44.0
10317.000065817,144.0,10.0,9115.0,3.0,1265.0,11.0,343.0,169.0
10317.000066723,195.0,1.0,21076.0,344.0,2489.0,0.0,20.0,392.0
10317.000069222,0.0,2.0,12230.0,118.0,907.0,0.0,78.0,14.0
10317.000066914,514.0,0.0,4967.0,94.0,683.0,0.0,25.0,88.0
10317.000067460,11.0,1.0,9336.0,142.0,2341.0,55.0,347.0,458.0
10317.000068018,428.0,3.0,9334.0,688.0,3735.0,633.0,2259.0,400.0
10317.000004938,3.0,0.0,36.0,1.0,4.0,0.0,1060.0,1.0
10317.000058458,2.0,0.0,53.0,4578.0,91.0,483.0,109.0,32.0
10317.000069718,1.0,0.0,999.0,0.0,221.0,0.0,114.0,19.0
10317.000069741,3.0,0.0,16359.0,129.0,2017.0,18.0,39.0,69.0
10317.000071492,1.0,0.0,14.0,0.0,3.0,0.0,219.0,1.0
10317.000066606,1.0,0.0,3736.0,126.0,1300.0,0.0,0.0,73.0
10317.000048252,224.0,5.0,17010.0,156.0,61.0,7.0,85.0,1.0
10317.000074710,3.0,11.0,11550.0,16.0,2140.0,1.0,12.0,339.0
10317.000066943,8.0,0.0,69.0,0.0,9.0,0.0,5.0,1.0
10317.000069193,9.0,0.0,2129.0,4.0,940.0,0.0,6.0,78.0
10317.000074853,5.0,0.0,809.0,1098.0,2874.0,16.0,3.0,159.0
10317.000072570,13.0,0.0,69.0,4.0,15.0,68.0,1062.0,4.0
10317.000023633,64.0,1.0,1047.0,4.0,1106.0,0.0,248.0,18.0
10317.000065781,167.0,5.0,857.0,2.0,604.0,0.0,153.0,20.0
10317.000074652,26232.0,21.0,12381.0,4.0,1026.0,8.0,1286.0,13.0
10317.000069007,30.0,0.0,81.0,5.0,13.0,1.0,5863.0,3.0
10317.000073799,432.0,30.0,15484.0,6.0,5691.0,0.0,158.0,3027.0
10317.000079364,10.0,0.0,15472.0,88.0,251.0,0.0,35.0,2.0
10317.000060286,0.0,1.0,2108.0,16.0,392.0,2.0,7.0,8.0
10317.000070806,7.0,0.0,694.0,55.0,449.0,2.0,139.0,1.0
10317.000071874,2537.0,2.0,7125.0,1.0,5.0,0.0,144.0,6.0
10317.000071891,2.0,4.0,4204.0,15.0,290.0,1.0,3.0,28.0
10317.000072331,4.0,0.0,21.0,1.0,3.0,1.0,460.0,0.0
10317.000084585,6.0,0.0,11936.0,2.0,1501.0,1.0,69.0,727.0
10317.000005085,26.0,2.0,5529.0,407.0,908.0,0.0,7.0,6.0
10317.000029441,7.0,62.0,3882.0,323.0,4176.0,2.0,12740.0,131.0
10317.000047163,1270.0,29.0,4266.0,949.0,1460.0,1.0,629.0,52.0
10317.000069760,353.0,0.0,2483.0,58.0,1112.0,0.0,80.0,15.0
10317.000013291,2.0,1.0,1903.0,44.0,60.0,0.0,2.0,7.0
10317.000022064,2187.0,2.0,6229.0,16.0,339.0,2.0,274.0,5.0
10317.000026548,419.0,71.0,432.0,82.0,428.0,0.0,868.0,11.0
10317.000034236,1645.0,96.0,20461.0,2.0,3629.0,2.0,651.0,31.0
10317.000009648,33.0,13.0,9968.0,20.0,1414.0,1.0,831.0,215.0
10317.000020479,1.0,4.0,4659.0,2.0,1307.0,6.0,2.0,17.0
10317.000013923,3.0,0.0,5228.0,1.0,2860.0,2.0,92.0,475.0
10317.000007319,0.0,0.0,153.0,0.0,14.0,2369.0,209.0,10.0
10317.000028834,0.0,0.0,4925.0,0.0,20.0,0.0,9.0,0.0
10317.000046982,89.0,0.0,4076.0,675.0,1099.0,0.0,251.0,1103.0
10317.000034139,9774.0,223.0,12962.0,166.0,96.0,0.0,24.0,332.0
10317.000030707,34.0,3.0,68069.0,4101.0,23836.0,25.0,403.0,1430.0
